Date,Rainfall_Mangona,Rain_sum_previous_21_days,day_of_year,week_of_year,Rain_sum_previous_28_days,Rain_sum_previous_14_days,quarter,Rainfall_S_Piero,year_month,Rain_weekly_sum_3_weeks_before,Rain_weekly_sum_2_weeks_before,Rainfall_S_Agata,month,Rainfall_Le_Croci,season,Rain_weekly_sum_4_weeks_before,Rain_sum_previous_7_days,Temperature_Le_Croci,sum_Rainfall,mean_Rainfall,Rainfall_Cavallina,year,Flow_Rate,Lake_Level
2014-06-19,0.0,20.8,170,25,23.75,16.549999999999997,2,0.0,2014-06-19,4.2500000000000036,0.0,0.0,6,0.0,3,2.9499999999999993,16.549999999999997,19.75,0.0,0.0,0.0,2014,1.5,249.99
2014-06-20,0.0,20.8,171,25,23.75,16.549999999999997,2,0.0,2014-06-20,4.2500000000000036,0.0,0.0,6,0.0,3,2.9499999999999993,16.549999999999997,18.7,0.0,0.0,0.0,2014,0.6,249.97
2014-06-21,0.0,18.5,172,25,22.05,16.549999999999997,2,0.0,2014-06-21,1.9500000000000028,0.14999999999999858,0.0,6,0.0,3,3.5500000000000007,16.4,20.2,0.0,0.0,0.0,2014,0.6,249.96
2014-06-22,0.0,18.45,173,25,22.05,16.549999999999997,2,0.0,2014-06-22,1.9000000000000021,0.5499999999999972,0.0,6,0.0,3,3.6000000000000014,16.0,20.6,0.0,0.0,0.0,2014,0.6,249.95
2014-06-23,0.0,18.45,174,26,22.0,16.549999999999997,2,0.0,2014-06-23,1.9000000000000021,4.4499999999999975,0.0,6,0.0,3,3.5500000000000007,12.1,21.1,0.0,0.0,0.0,2014,1.0,249.94
2014-06-24,0.0,18.4,175,26,22.0,16.549999999999997,2,0.0,2014-06-24,1.8500000000000014,16.499999999999996,0.0,6,0.0,3,3.6000000000000014,0.05,22.8,0.0,0.0,0.0,2014,1.0,249.91
2014-06-25,32.2,38.449999999999996,176,26,43.19999999999999,38.449999999999996,2,13.6,2014-06-25,0.0,16.549999999999994,25.2,6,10.2,3,4.749999999999993,21.900000000000002,19.85,87.60000000000001,21.900000000000002,16.6,2014,1.0,249.88
2014-06-26,4.6,42.9,177,26,47.14999999999999,42.9,2,0.4,2014-06-26,0.0,16.549999999999997,12.2,6,2.6,3,4.249999999999993,26.35,19.55,17.799999999999997,4.449999999999999,0.6,2014,1.0,249.9
2014-06-27,0.2,42.949999999999996,178,26,47.19999999999999,42.949999999999996,2,0.0,2014-06-27,0.0,16.549999999999994,0.0,6,0.0,3,4.249999999999993,26.400000000000002,20.65,0.2,0.05,0.0,2014,1.0,249.89
2014-06-28,0.0,42.949999999999996,179,26,44.89999999999999,42.8,2,0.0,2014-06-28,0.14999999999999858,16.399999999999995,0.0,6,0.0,3,1.9499999999999957,26.400000000000002,21.35,0.0,0.0,0.0,2014,1.0,249.88
2014-06-29,7.4,52.74999999999999,180,26,54.64999999999999,52.199999999999996,2,14.2,2014-06-29,0.5499999999999972,15.999999999999993,8.0,6,17.8,3,1.8999999999999986,36.2,20.85,39.2,9.8,9.6,2014,1.0,249.86
2014-06-30,0.2,52.949999999999996,181,27,54.849999999999994,48.5,2,0.2,2014-06-30,4.449999999999996,12.099999999999994,0.4,6,0.0,3,1.8999999999999986,36.400000000000006,20.1,0.8,0.2,0.0,2014,0.6,249.85
2014-07-01,0.0,52.949999999999996,182,27,54.8,36.45,3,0.0,2014-07-01,16.499999999999993,0.04999999999999716,0.0,7,0.0,3,1.8500000000000014,36.400000000000006,20.25,0.0,0.0,0.0,2014,0.6,249.83
2014-07-02,0.0,52.949999999999996,183,27,52.949999999999996,36.400000000000006,3,0.0,2014-07-02,16.54999999999999,0.0,0.0,7,0.0,3,0.0,36.400000000000006,21.15,0.0,0.0,0.0,2014,0.6,249.82
2014-07-03,0.0,52.949999999999996,184,27,52.949999999999996,36.400000000000006,3,0.0,2014-07-03,16.54999999999999,21.900000000000006,0.0,7,0.0,3,0.0,14.5,21.95,0.0,0.0,0.0,2014,0.6,249.81
2014-07-04,0.0,52.949999999999996,185,27,52.949999999999996,36.400000000000006,3,0.0,2014-07-04,16.54999999999999,26.350000000000005,0.0,7,0.0,3,0.0,10.05,24.05,0.0,0.0,0.0,2014,0.6,249.8
2014-07-05,0.0,52.8,186,27,52.949999999999996,36.400000000000006,3,0.0,2014-07-05,16.39999999999999,26.400000000000006,0.0,7,0.0,3,0.14999999999999858,10.0,22.05,0.0,0.0,0.0,2014,0.6,249.79
2014-07-06,0.0,52.699999999999996,187,27,53.24999999999999,36.7,3,1.2,2014-07-06,15.999999999999993,26.400000000000002,0.0,7,0.0,3,0.5499999999999972,10.3,22.45,1.2,0.3,0.0,2014,0.6,249.78
2014-07-07,2.2,51.55,188,28,55.99999999999999,39.45,3,2.8,2014-07-07,12.099999999999994,36.2,2.4,7,5.2,3,4.449999999999996,3.2500000000000004,22.55,11.000000000000002,2.7500000000000004,3.6,2014,1.0,249.77
2014-07-08,27.2,55.85000000000001,189,28,72.35000000000002,55.80000000000001,3,13.0,2014-07-08,0.04999999999999716,36.400000000000006,15.2,7,17.0,3,16.500000000000014,19.400000000000002,17.7,65.4,16.35,10.0,2014,1.0,249.74
2014-07-09,12.4,66.50000000000001,190,28,83.05000000000003,66.50000000000001,3,16.6,2014-07-09,0.0,36.400000000000006,5.2,7,5.8,3,16.55000000000001,30.100000000000005,16.7,42.800000000000004,10.700000000000001,8.6,2014,1.0,249.74
2014-07-10,2.6,69.05000000000001,191,28,85.60000000000002,47.150000000000006,3,2.2,2014-07-10,21.900000000000006,14.500000000000007,2.0,7,2.8,3,16.55000000000001,32.65,16.7,10.2,2.55,3.4,2014,1.0,249.73
2014-07-11,0.8,72.2,192,28,88.75000000000001,45.849999999999994,3,2.4,2014-07-11,26.35000000000001,10.049999999999997,9.4,7,0.0,3,16.55000000000001,35.8,17.75,12.600000000000001,3.1500000000000004,0.0,2014,1.0,249.72
2014-07-12,6.2,77.9,193,28,94.30000000000001,51.5,3,5.2,2014-07-12,26.400000000000006,10.0,4.6,7,5.0,3,16.400000000000006,41.5,20.55,22.799999999999997,5.699999999999999,6.8,2014,1.0,249.7
2014-07-13,1.8,78.80000000000001,194,28,94.80000000000001,52.400000000000006,3,1.0,2014-07-13,26.400000000000006,10.000000000000007,0.6,7,0.4,3,16.0,42.4,19.45,3.6,0.9,0.2,2014,1.0,249.69
2014-07-14,1.0,79.10000000000001,195,29,91.2,42.900000000000006,3,0.0,2014-07-14,36.2,0.5,0.0,7,0.0,3,12.099999999999994,42.400000000000006,19.85,1.2,0.3,0.2,2014,1.0,249.67
2014-07-15,0.0,79.10000000000001,196,29,79.15,42.7,3,0.0,2014-07-15,36.400000000000006,3.049999999999997,0.0,7,0.0,3,0.04999999999999716,39.650000000000006,20.75,0.0,0.0,0.0,2014,1.0,249.66
2014-07-16,0.0,79.10000000000001,197,29,79.10000000000001,42.7,3,0.0,2014-07-16,36.400000000000006,19.4,0.0,7,0.0,3,0.0,23.300000000000004,24.15,0.0,0.0,0.0,2014,1.0,249.63
2014-07-17,0.0,57.2,198,29,79.10000000000001,42.7,3,0.0,2014-07-17,14.5,30.1,0.0,7,0.0,3,21.900000000000006,12.600000000000001,23.95,0.0,0.0,0.0,2014,1.0,249.61
2014-07-18,0.0,52.75,199,29,79.10000000000001,42.7,3,0.0,2014-07-18,10.049999999999997,32.650000000000006,0.0,7,0.0,3,26.35000000000001,10.05,24.35,0.0,0.0,0.0,2014,1.0,249.59
2014-07-19,0.0,52.7,200,29,79.10000000000001,42.7,3,0.0,2014-07-19,10.0,35.800000000000004,0.0,7,0.0,3,26.400000000000006,6.8999999999999995,24.9,0.0,0.0,0.0,2014,1.0,249.57
2014-07-20,0.0,52.7,201,29,79.10000000000001,42.7,3,0.0,2014-07-20,10.0,41.5,0.0,7,0.0,3,26.400000000000006,1.2,24.0,0.0,0.0,0.0,2014,1.0,249.54
2014-07-21,19.2,65.10000000000001,202,30,101.30000000000001,64.60000000000001,3,29.4,2014-07-21,0.5,42.10000000000001,26.2,7,14.2,3,36.2,22.5,18.7,88.8,22.2,14.0,2014,0.6,249.51
2014-07-22,2.6,68.2,203,30,104.60000000000001,65.15,3,3.4,2014-07-22,3.049999999999997,39.650000000000006,4.8,7,5.6,3,36.400000000000006,25.5,20.95,13.2,3.3,2.4,2014,0.6,249.52
2014-07-23,0.0,68.2,204,30,104.60000000000001,48.8,3,0.0,2014-07-23,19.400000000000006,23.299999999999997,0.0,7,0.0,3,36.400000000000006,25.5,22.7,0.0,0.0,0.0,2014,0.6,249.51
2014-07-24,11.0,84.24999999999999,205,30,98.74999999999999,54.149999999999984,3,15.2,2014-07-24,30.1,12.599999999999987,22.2,7,13.6,3,14.5,41.55,20.6,64.2,16.05,15.8,2014,0.6,249.5
2014-07-25,0.0,84.3,206,30,94.35,51.65,3,0.2,2014-07-25,32.65,10.049999999999997,0.0,7,0.2,3,10.049999999999997,41.6,21.95,0.2,0.05,0.0,2014,0.6,249.51
2014-07-26,1.2,90.99999999999999,207,30,100.99999999999999,55.19999999999999,3,3.6,2014-07-26,35.8,6.8999999999999915,13.2,7,9.8,3,10.0,48.3,21.7,26.799999999999997,6.699999999999999,8.8,2014,0.6,249.51
2014-07-27,0.0,91.55,208,30,101.55,50.05,3,1.4,2014-07-27,41.5,1.1999999999999957,0.8,7,0.0,3,10.0,48.85,21.05,2.2,0.55,0.0,2014,0.6,249.51
2014-07-28,0.0,91.25,209,31,91.75,49.15,3,0.0,2014-07-28,42.1,0.29999999999999716,0.0,7,0.0,3,0.5,48.85,21.3,0.0,0.0,0.0,2014,0.6,249.51
2014-07-29,7.8,101.65,210,31,104.7,62.0,3,16.2,2014-07-29,39.650000000000006,22.200000000000003,17.2,7,22.6,3,3.049999999999997,39.8,19.4,52.599999999999994,13.149999999999999,11.4,2014,0.6,249.49
2014-07-30,36.4,115.25,211,31,134.65,91.94999999999999,3,27.0,2014-07-30,23.30000000000001,25.5,16.4,7,45.6,3,19.400000000000006,66.44999999999999,17.0,119.80000000000001,29.950000000000003,40.0,2014,0.6,249.55
2014-07-31,0.0,104.55,212,31,134.65,91.94999999999999,3,0.0,2014-07-31,12.600000000000009,25.5,0.0,7,0.0,3,30.10000000000001,66.44999999999999,21.35,0.0,0.0,0.0,2014,0.6,249.58
2014-08-01,0.0,102.0,213,31,134.65,91.94999999999999,3,0.0,2014-08-01,10.050000000000011,41.55,0.0,8,0.0,3,32.650000000000006,50.39999999999999,22.7,0.0,0.0,0.0,2014,0.6,249.58
2014-08-02,0.0,98.85,214,31,134.65,91.94999999999999,3,0.0,2014-08-02,6.900000000000006,41.599999999999994,0.0,8,0.0,3,35.80000000000001,50.349999999999994,22.3,0.0,0.0,0.0,2014,0.6,249.58
2014-08-03,1.0,96.8,215,31,138.3,95.6,3,6.0,2014-08-03,1.2000000000000028,48.3,5.2,8,5.0,3,41.500000000000014,47.3,21.75,14.600000000000001,3.6500000000000004,2.4,2014,0.6,249.58
2014-08-04,0.0,95.94999999999999,216,32,138.05,95.64999999999999,3,0.0,2014-08-04,0.29999999999999716,48.84999999999999,0.2,8,0.0,3,42.10000000000002,46.800000000000004,21.75,0.2,0.05,0.0,2014,0.6,249.57
2014-08-05,0.0,95.69999999999999,217,32,135.35,73.49999999999999,3,0.0,2014-08-05,22.200000000000003,26.649999999999984,0.2,8,1.8,3,39.650000000000006,46.85,21.9,0.2,0.05,0.0,2014,0.6,249.55
2014-08-06,0.0,95.74999999999999,218,32,119.05,70.24999999999999,3,0.2,2014-08-06,25.5,36.499999999999986,0.0,8,0.0,3,23.30000000000001,33.75,23.35,0.2,0.05,0.0,2014,0.6,249.53
2014-08-07,0.0,95.74999999999999,219,32,108.35,70.24999999999999,3,0.0,2014-08-07,25.5,66.44999999999999,0.0,8,0.0,3,12.600000000000009,3.8000000000000003,21.85,0.0,0.0,0.0,2014,1.0,249.52
2014-08-08,0.0,95.74999999999999,220,32,105.8,54.19999999999999,3,0.0,2014-08-08,41.55,50.39999999999999,0.0,8,0.0,3,10.050000000000011,3.8000000000000003,22.45,0.0,0.0,0.0,2014,1.5,249.49
2014-08-09,0.0,95.74999999999999,221,32,102.64999999999999,54.14999999999999,3,0.0,2014-08-09,41.599999999999994,50.349999999999994,0.0,8,0.0,3,6.900000000000006,3.8000000000000003,22.1,0.0,0.0,0.0,2014,1.5,249.46
2014-08-10,0.0,95.74999999999999,222,32,96.94999999999999,47.449999999999996,3,0.0,2014-08-10,48.29999999999999,43.65,0.0,8,0.0,3,1.2000000000000028,3.8000000000000003,23.3,0.0,0.0,0.0,2014,1.5,249.43
2014-08-11,0.0,95.74999999999999,223,33,96.04999999999998,46.9,3,0.0,2014-08-11,48.84999999999999,46.75,0.0,8,0.0,3,0.29999999999999716,0.15000000000000002,22.9,0.0,0.0,0.0,2014,1.5,249.4
2014-08-12,0.0,73.54999999999998,224,33,95.74999999999999,46.9,3,0.0,2014-08-12,26.649999999999984,46.8,0.0,8,0.0,3,22.200000000000003,0.1,23.85,0.0,0.0,0.0,2014,1.5,249.37
2014-08-13,0.6,76.8,225,33,102.3,40.300000000000004,3,20.4,2014-08-13,36.49999999999999,33.7,2.2,8,2.8,3,25.5,6.6,23.3,26.2,6.55,3.0,2014,1.5,249.33
2014-08-14,0.0,76.8,226,33,102.3,10.35,3,0.0,2014-08-14,66.45,3.8,0.0,8,0.0,3,25.5,6.55,19.05,0.0,0.0,0.0,2014,1.5,249.31
2014-08-15,0.0,60.75,227,33,102.3,10.35,3,0.0,2014-08-15,50.4,3.8,0.0,8,0.0,3,41.55,6.55,18.9,0.0,0.0,0.0,2014,1.5,249.28
2014-08-16,0.0,62.349999999999994,228,33,103.94999999999999,12.000000000000002,3,2.6,2014-08-16,50.349999999999994,3.8000000000000025,0.2,8,4.2,3,41.599999999999994,8.2,18.15,6.6000000000000005,1.6500000000000001,3.8,2014,1.5,249.24
2014-08-17,0.0,55.65,229,33,103.94999999999999,12.000000000000002,3,0.0,2014-08-17,43.65,3.8000000000000025,0.0,8,0.0,3,48.29999999999999,8.2,19.2,0.0,0.0,0.0,2014,1.5,249.21
2014-08-18,0.0,55.1,230,34,103.94999999999999,8.350000000000001,3,0.0,2014-08-18,46.75,0.15000000000000213,0.0,8,0.0,3,48.84999999999999,8.2,17.7,0.0,0.0,0.0,2014,1.5,249.18
2014-08-19,0.0,55.1,231,34,81.74999999999999,8.3,3,0.0,2014-08-19,46.8,0.10000000000000142,0.0,8,0.0,3,26.649999999999984,8.2,19.85,0.0,0.0,0.0,2014,1.5,249.15
2014-08-20,3.0,42.7,232,34,79.19999999999999,9.0,3,0.0,2014-08-20,33.7,0.05000000000000071,0.0,8,0.0,3,36.499999999999986,8.95,20.8,3.0,0.75,0.0,2014,1.5,249.12
2014-08-21,0.0,12.750000000000002,233,34,79.19999999999999,8.95,3,0.0,2014-08-21,3.8000000000000025,6.549999999999999,0.0,8,0.0,3,66.44999999999999,2.4000000000000004,20.05,0.0,0.0,0.0,2014,1.5,249.09
2014-08-22,0.0,12.750000000000002,234,34,63.14999999999999,8.95,3,0.0,2014-08-22,3.8000000000000025,6.549999999999999,0.0,8,0.0,3,50.39999999999999,2.4000000000000004,18.2,0.0,0.0,0.0,2014,1.5,249.06
2014-08-23,0.2,13.750000000000002,235,34,64.1,9.95,3,0.8,2014-08-23,3.8000000000000025,6.549999999999999,1.6,8,1.2,3,50.349999999999994,3.4000000000000004,17.85,4.0,1.0,1.4,2014,1.5,249.03
2014-08-24,0.0,13.750000000000002,236,34,57.4,9.95,3,0.0,2014-08-24,3.8000000000000025,8.2,0.0,8,0.0,3,43.65,1.75,19.9,0.0,0.0,0.0,2014,1.5,249.0
2014-08-25,0.0,10.100000000000001,237,35,56.85,9.95,3,0.0,2014-08-25,0.15000000000000213,8.2,0.0,8,0.0,3,46.75,1.75,18.95,0.0,0.0,0.0,2014,1.5,248.98
2014-08-26,0.0,10.05,238,35,56.85,9.95,3,0.0,2014-08-26,0.10000000000000142,8.2,0.0,8,0.0,3,46.8,1.75,19.25,0.0,0.0,0.0,2014,1.5,248.94
2014-08-27,1.8,10.450000000000001,239,35,44.150000000000006,10.4,3,0.0,2014-08-27,0.05000000000000071,8.2,0.0,8,0.2,3,33.7,2.2,21.6,1.8,0.45,0.0,2014,1.5,248.91
2014-08-28,0.0,10.4,240,35,14.200000000000003,3.8500000000000005,3,0.0,2014-08-28,6.55,2.4000000000000004,0.0,8,0.0,3,3.8000000000000025,1.45,21.5,0.0,0.0,0.0,2014,1.5,248.88
2014-08-29,0.0,10.4,241,35,14.200000000000003,3.8500000000000005,3,0.0,2014-08-29,6.55,2.4000000000000004,0.0,8,0.0,3,3.8000000000000025,1.45,23.55,0.0,0.0,0.0,2014,1.5,248.85
2014-08-30,0.0,10.4,242,35,14.200000000000003,3.8500000000000005,3,0.0,2014-08-30,6.55,2.4000000000000004,0.0,8,0.0,3,3.8000000000000025,1.45,21.5,0.0,0.0,0.0,2014,1.5,248.81
2014-08-31,0.0,10.4,243,35,14.200000000000003,2.2,3,0.0,2014-08-31,8.2,1.7500000000000002,0.0,8,0.0,3,3.8000000000000025,0.45,21.5,0.0,0.0,0.0,2014,1.5,248.77
2014-09-01,15.6,26.2,244,36,26.35,18.0,3,14.6,2014-09-01,8.2,1.75,19.8,9,16.0,4,0.15000000000000213,16.25,16.4,63.2,15.8,13.2,2014,1.5,248.77
2014-09-02,0.0,26.2,245,36,26.3,18.0,3,0.0,2014-09-02,8.2,1.75,0.0,9,0.0,4,0.10000000000000142,16.25,18.5,0.0,0.0,0.0,2014,1.5,248.74
2014-09-03,0.6,27.2,246,36,27.25,19.0,3,0.8,2014-09-03,8.2,1.75,2.6,9,0.2,4,0.05000000000000071,17.25,16.95,4.0,1.0,0.0,2014,1.5,248.7
2014-09-04,0.4,21.049999999999997,247,36,27.599999999999998,18.65,3,0.0,2014-09-04,2.3999999999999986,1.4499999999999993,1.2,9,0.0,4,6.550000000000001,17.2,18.5,1.6,0.4,0.0,2014,1.5,248.67
2014-09-05,0.0,21.2,248,36,27.75,18.8,3,0.0,2014-09-05,2.3999999999999986,1.4499999999999993,0.2,9,0.2,4,6.550000000000001,17.35,20.3,0.6000000000000001,0.15000000000000002,0.4,2014,1.5,248.64
2014-09-06,0.0,21.2,249,36,27.75,18.8,3,0.0,2014-09-06,2.3999999999999986,1.4499999999999993,0.0,9,0.0,4,6.550000000000001,17.35,22.0,0.0,0.0,0.0,2014,1.5,248.61
2014-09-07,0.0,19.65,250,36,27.849999999999998,17.9,3,0.0,2014-09-07,1.75,0.4499999999999993,0.4,9,0.0,4,8.2,17.45,20.35,0.4,0.1,0.0,2014,1.5,248.59
2014-09-08,0.0,19.7,251,37,27.9,17.95,3,0.0,2014-09-08,1.75,0.4499999999999993,0.2,9,0.0,4,8.2,17.5,20.6,0.2,0.05,0.0,2014,1.5,248.56
2014-09-09,0.0,19.7,252,37,27.9,17.95,3,0.0,2014-09-09,1.75,16.25,0.0,9,0.0,4,8.2,1.7000000000000002,21.2,0.0,0.0,0.0,2014,1.5,248.53
2014-09-10,13.8,39.150000000000006,253,37,47.35,37.400000000000006,3,15.0,2014-09-10,1.75,16.250000000000007,23.2,9,12.8,4,8.199999999999996,21.15,18.1,77.8,19.45,25.8,2014,1.0,248.54
2014-09-11,7.6,48.25,254,37,50.65,46.8,3,15.0,2014-09-11,1.4500000000000028,16.8,8.4,9,16.8,4,2.3999999999999986,29.999999999999996,18.3,39.4,9.85,8.4,2014,0.6,248.54
2014-09-12,11.2,59.849999999999994,255,37,62.24999999999999,58.39999999999999,3,12.0,2014-09-12,1.4500000000000028,17.199999999999996,7.8,9,6.2,4,2.3999999999999986,41.199999999999996,16.5,46.4,11.6,15.4,2014,1.0,248.54
2014-09-13,0.0,59.849999999999994,256,37,62.24999999999999,58.39999999999999,3,0.0,2014-09-13,1.4500000000000028,17.349999999999994,0.0,9,0.0,4,2.3999999999999986,41.05,16.05,0.0,0.0,0.0,2014,1.0,248.52
2014-09-14,0.0,58.849999999999994,257,37,60.599999999999994,58.39999999999999,3,0.0,2014-09-14,0.45000000000000284,17.349999999999994,0.0,9,0.0,4,1.75,41.05,18.25,0.0,0.0,0.0,2014,1.0,248.5
2014-09-15,0.0,58.900000000000006,258,38,60.650000000000006,58.45,3,0.2,2014-09-15,0.45000000000000284,17.450000000000003,0.0,9,0.0,4,1.75,41.0,17.65,0.2,0.05,0.0,2014,1.0,248.49
2014-09-16,10.2,65.2,259,38,66.95,48.949999999999996,3,5.8,2014-09-16,16.250000000000007,1.6999999999999957,0.0,9,0.6,4,1.75,47.25,19.0,25.2,6.3,9.2,2014,1.0,248.47
2014-09-17,0.0,65.3,260,38,67.05,49.04999999999999,3,0.4,2014-09-17,16.250000000000007,1.6999999999999957,0.0,9,0.0,4,1.75,47.349999999999994,19.5,0.4,0.1,0.0,2014,1.0,248.45
2014-09-18,0.0,64.85,261,38,66.3,48.04999999999999,3,0.0,2014-09-18,16.800000000000004,20.14999999999999,0.0,9,0.2,4,1.4500000000000028,27.9,19.3,0.0,0.0,0.0,2014,1.0,248.43
2014-09-19,29.4,79.65,262,38,81.10000000000001,62.45,3,8.2,2014-09-19,17.200000000000003,29.6,8.2,9,9.6,4,1.4500000000000028,32.85,19.45,59.2,14.8,13.4,2014,1.0,248.42
2014-09-20,56.4,160.85,263,38,162.29999999999998,143.49999999999997,3,52.4,2014-09-20,17.350000000000023,41.04999999999998,102.4,9,51.6,4,1.4499999999999886,102.44999999999999,21.1,324.8,81.2,113.6,2014,1.0,248.96
2014-09-21,0.0,160.85,264,38,161.29999999999998,143.49999999999997,3,0.0,2014-09-21,17.350000000000023,41.04999999999998,0.0,9,0.0,4,0.44999999999998863,102.44999999999999,20.25,0.0,0.0,0.0,2014,1.0,249.13
2014-09-22,0.0,171.0,265,39,171.45,153.54999999999998,3,17.2,2014-09-22,17.450000000000017,40.95,0.0,9,12.6,4,0.44999999999998863,112.59999999999998,19.65,40.599999999999994,10.149999999999999,23.4,2014,1.0,249.14
2014-09-23,0.0,155.2,266,39,171.45,153.49999999999997,3,0.0,2014-09-23,1.700000000000017,40.94999999999999,0.0,9,0.2,4,16.25,112.54999999999998,16.8,0.0,0.0,0.0,2014,5.0,249.15
2014-09-24,0.0,155.25,267,39,171.5,153.54999999999998,3,0.2,2014-09-24,1.700000000000017,47.249999999999986,0.0,9,0.0,4,16.25,106.3,14.8,0.2,0.05,0.0,2014,5.0,249.07
2014-09-25,1.0,155.39999999999998,268,39,172.2,135.24999999999997,3,1.4,2014-09-25,20.150000000000006,27.899999999999977,1.2,9,1.0,4,16.80000000000001,107.35,15.75,4.6,1.15,1.0,2014,5.0,248.98
2014-09-26,0.0,155.04999999999998,269,39,172.25,125.44999999999997,3,0.2,2014-09-26,29.60000000000001,18.049999999999983,0.0,9,0.0,4,17.200000000000017,107.39999999999999,17.95,0.2,0.05,0.0,2014,5.0,248.88
2014-09-27,0.0,154.89999999999998,270,39,172.25,113.84999999999998,3,0.0,2014-09-27,41.05,21.249999999999986,0.0,9,0.0,4,17.350000000000023,92.6,17.35,0.0,0.0,0.0,2014,5.0,248.79
2014-09-28,0.0,154.89999999999998,271,39,172.25,113.84999999999998,3,0.0,2014-09-28,41.05,102.44999999999999,0.0,9,0.0,4,17.350000000000023,11.399999999999999,18.5,0.0,0.0,0.0,2014,5.0,248.7
2014-09-29,0.0,154.85,272,40,172.3,113.89999999999999,3,0.2,2014-09-29,40.95,102.44999999999999,0.0,9,0.0,4,17.450000000000017,11.45,17.4,0.2,0.05,0.0,2014,2.0,248.59
2014-09-30,0.0,154.79999999999998,273,40,156.5,113.85,3,0.0,2014-09-30,40.94999999999999,112.55,0.0,9,0.0,4,1.700000000000017,1.3,17.1,0.0,0.0,0.0,2014,2.0,248.56
2014-10-01,10.0,162.2,274,40,163.9,114.95,4,4.6,2014-10-01,47.249999999999986,106.25,6.4,10,7.0,4,1.700000000000017,8.700000000000001,16.7,29.6,7.4,8.6,2014,2.0,248.52
2014-10-02,0.0,142.79999999999998,275,40,162.95,114.89999999999999,4,0.0,2014-10-02,27.89999999999999,106.19999999999999,0.2,10,0.0,4,20.150000000000006,8.7,18.3,0.2,0.05,0.0,2014,2.0,248.48
2014-10-03,0.0,132.95,276,40,162.54999999999998,114.89999999999999,4,0.0,2014-10-03,18.049999999999997,107.35,0.0,10,0.0,4,29.599999999999994,7.55,18.35,0.0,0.0,0.0,2014,2.0,248.45
2014-10-04,0.0,121.34999999999998,277,40,162.39999999999998,100.1,4,0.0,2014-10-04,21.249999999999986,92.6,0.0,10,0.0,4,41.05,7.5,17.95,0.0,0.0,0.0,2014,2.0,248.42
2014-10-05,0.0,121.39999999999999,278,40,162.45,18.95,4,0.2,2014-10-05,102.44999999999999,11.399999999999999,0.0,10,0.0,4,41.05,7.55,17.5,0.2,0.05,0.0,2014,2.0,248.38
2014-10-06,0.0,121.39999999999999,279,41,162.35,18.95,4,0.0,2014-10-06,102.44999999999999,11.399999999999999,0.0,10,0.0,4,40.95,7.55,16.75,0.0,0.0,0.0,2014,2.0,248.34
2014-10-07,0.0,121.35,280,41,162.29999999999998,8.8,4,0.0,2014-10-07,112.55,1.3000000000000007,0.0,10,0.0,4,40.94999999999999,7.5,15.0,0.0,0.0,0.0,2014,2.0,248.31
2014-10-08,0.0,115.05,281,41,162.29999999999998,8.8,4,0.0,2014-10-08,106.25,1.3000000000000007,0.0,10,0.0,4,47.249999999999986,7.5,19.55,0.0,0.0,0.0,2014,2.0,248.27
2014-10-09,0.0,114.95,282,41,142.85,8.75,4,0.0,2014-10-09,106.2,8.65,0.0,10,0.0,4,27.89999999999999,0.1,18.25,0.0,0.0,0.0,2014,2.0,248.23
2014-10-10,0.2,115.0,283,41,133.04999999999998,7.65,4,0.0,2014-10-10,107.35,7.550000000000001,0.0,10,0.0,4,18.049999999999983,0.1,20.75,0.2,0.05,0.0,2014,2.0,248.2
2014-10-11,43.2,135.64999999999998,284,41,156.9,43.04999999999999,4,34.6,2014-10-11,92.6,7.499999999999993,32.2,10,32.4,4,21.25000000000003,35.55,19.2,141.8,35.45,31.8,2014,2.0,248.17
2014-10-12,7.0,57.09999999999998,285,41,159.55,45.69999999999999,4,1.0,2014-10-12,11.399999999999991,7.499999999999993,0.8,10,4.6,4,102.45000000000003,38.199999999999996,18.1,10.600000000000001,2.6500000000000004,1.8,2014,2.0,248.21
2014-10-13,15.8,82.0,286,42,184.45000000000002,70.6,4,19.4,2014-10-13,11.400000000000006,7.549999999999997,24.6,10,32.0,4,102.45000000000002,63.05,18.3,99.6,24.9,39.8,2014,2.0,248.19
2014-10-14,0.6,77.4,287,42,189.95000000000002,76.10000000000001,4,6.4,2014-10-14,1.2999999999999972,7.5,14.0,10,1.4,4,112.55000000000001,68.60000000000001,18.15,22.2,5.55,1.2,2014,2.0,248.34
2014-10-15,27.0,103.1,288,42,209.35,101.8,4,21.4,2014-10-15,1.2999999999999972,7.5,28.2,10,23.6,4,106.25,94.3,17.5,102.8,25.7,26.2,2014,1.83,248.4
2014-10-16,2.4,103.85,289,42,210.05,95.19999999999999,4,0.6,2014-10-16,8.650000000000006,0.09999999999999432,0.2,10,0.0,4,106.20000000000002,95.1,18.9,3.2,0.8,0.0,2014,2.0,248.65
2014-10-17,12.8,110.1,290,42,217.45,102.55,4,5.4,2014-10-17,7.549999999999997,0.04999999999999716,3.8,10,7.0,4,107.35,102.5,19.0,29.599999999999998,7.3999999999999995,7.6,2014,2.0,248.66
2014-10-18,0.0,110.7,291,42,203.3,103.2,4,0.6,2014-10-18,7.5,0.09999999999999432,1.6,10,0.8,4,92.60000000000001,103.10000000000001,19.1,2.6,0.65,0.4,2014,2.0,248.68
